time,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop
1790033204.0,47.61961833333333,-122.33962666666666,11.8,549621.8059901828,5274235.030931433,10,T,3.62
1790033205.0,47.619615,-122.33962833333332,11.8,549621.6839081058,5274234.659405871,10,T,3.62
1790033206.0,47.619611666666664,-122.33962833333332,11.8,549621.6870622789,5274234.288946599,10,T,3.62
1790033207.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033208.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033209.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033210.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033211.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033212.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033213.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033214.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033215.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033216.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033217.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033218.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033219.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033220.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033221.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033222.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033223.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033224.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033225.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033226.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033227.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033228.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033229.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033230.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033231.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033232.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033233.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033234.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033235.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033236.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033237.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033238.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033239.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033240.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033241.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033242.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033243.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033244.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,3.62
1790033245.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033246.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033247.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033248.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033249.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033250.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033251.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033252.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033253.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033254.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
1790033255.0,47.61960666666667,-122.33962666666666,11.8,549621.8170298162,5274233.734323982,10,T,1.24
